id,place_name,category_name,category_group_code,address_name,road_address_name,phone,place_url,lat,lon
1212196460,CU 서귀대정태화점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 대정읍 하모리 973-1,제주특별자치도 서귀포시 대정읍 하모중앙로 54,064-792-6835,http://place.map.kakao.com/1212196460,33.2234205,126.2521275
887493104,CU 서귀무릉점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 대정읍 무릉리 2868-8,제주특별자치도 서귀포시 대정읍 무릉송당로 1,,http://place.map.kakao.com/887493104,33.2706194,126.2031520
294952208,CU 서귀사계중앙로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 안덕면 사계리 1765-2,제주특별자치도 서귀포시 안덕면 산방로 363-1,1577-8007,http://place.map.kakao.com/294952208,33.2313538,126.2979256
1549798666,CU 서귀사계포구점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 안덕면 사계리 2147-3,제주특별자치도 서귀포시 안덕면 형제해안로 24,,http://place.map.kakao.com/1549798666,33.2279259,126.3040292
2056106262,CU 서귀상모교차로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 대정읍 상모리 3202-1,제주특별자치도 서귀포시 대정읍 상모로 222,1577-8007,http://place.map.kakao.com/2056106262,33.2250278,126.2650909
74332519,CU 서귀상효교차로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 상효동 188-1,제주특별자치도 서귀포시 하신상로 236,,http://place.map.kakao.com/74332519,33.2773393,126.6055036
1829105532,CU 서귀색달동점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 색달동 2286-1,제주특별자치도 서귀포시 색달중앙로 48,,http://place.map.kakao.com/1829105532,33.2598248,126.4137992
371960168,CU 서귀서광신화점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 안덕면 서광리 1393-1,제주특별자치도 서귀포시 안덕면 녹차분재로 64,064-794-7050,http://place.map.kakao.com/371960168,33.2911587,126.3009726
1450385511,CU 서귀송악도서관점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 대정읍 하모리 1263-4,제주특별자치도 서귀포시 대정읍 동일하모로149번길 5,,http://place.map.kakao.com/1450385511,33.2263941,126.2475097
2106646178,CU 서귀신례점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 남원읍 신례리 724-1,제주특별자치도 서귀포시 남원읍 중산간동로 7137,,http://place.map.kakao.com/2106646178,33.2831462,126.6299583
1544981908,CU 서귀신흥점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 남원읍 신흥리 161-1,제주특별자치도 서귀포시 남원읍 일주동로 6611,,http://place.map.kakao.com/1544981908,33.3011879,126.7681472
2033727798,CU 서귀에덴점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 남원읍 남원리 1337-10,제주특별자치도 서귀포시 남원읍 태위로 623,,http://place.map.kakao.com/2033727798,33.2777544,126.7132229
1338054043,CU 서귀영락해안도로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 대정읍 영락리 2167,제주특별자치도 서귀포시 대정읍 노을해안로 288,,http://place.map.kakao.com/1338054043,33.2487465,126.2003504
26896236,CU 서귀예래점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 하예동 1831,제주특별자치도 서귀포시 예래로 446,,http://place.map.kakao.com/26896236,33.2356978,126.3703408
1426812110,CU 서귀월평동점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 월평동 549,제주특별자치도 서귀포시 이어도로 398,010-3692-6396,http://place.map.kakao.com/1426812110,33.2427886,126.4618623
203921264,CU 서귀위미동백점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 남원읍 위미리 181-1,제주특별자치도 서귀포시 남원읍 태위로 369,,http://place.map.kakao.com/203921264,33.2755047,126.6866443
1841484792,CU 서귀위미항점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 남원읍 위미리 3160,제주특별자치도 서귀포시 남원읍 태위로 88,,http://place.map.kakao.com/1841484792,33.2741377,126.6568780
968228920,CU 서귀일주대로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 남원읍 남원리 166,제주특별자치도 서귀포시 남원읍 일주동로 7131,02-1577-8007,http://place.map.kakao.com/968228920,33.2828658,126.7183460
1912194179,CU 서귀최남단해안로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 대정읍 하모리 645-17,제주특별자치도 서귀포시 대정읍 최남단해안로125번길 3,,http://place.map.kakao.com/1912194179,33.2116525,126.2570757
1494836095,CU 서귀켄싱턴리조트점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 강정동 2677,제주특별자치도 서귀포시 이어도로 684,,http://place.map.kakao.com/1494836095,33.2336778,126.4890404
1173547747,CU 서귀코업시티호텔점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 남원읍 위미리 2895,제주특별자치도 서귀포시 남원읍 태위로 108,,http://place.map.kakao.com/1173547747,33.2744870,126.6589976
1723659437,CU 서귀태신로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 남원읍 태흥리 536-1,제주특별자치도 서귀포시 남원읍 태신로 1,,http://place.map.kakao.com/1723659437,33.2865737,126.7453013
19201892,CU 서귀태흥점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 남원읍 태흥리 103-1,제주특별자치도 서귀포시 남원읍 일주동로 6745,064-764-0354,http://place.map.kakao.com/19201892,33.2929772,126.7575326
19207906,CU 서귀토평점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 토평동 1284,제주특별자치도 서귀포시 중산간동로 7738,,http://place.map.kakao.com/19207906,33.2681568,126.5895044
1514365959,CU 서귀포공업단지점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 토평동 1876-41,제주특별자치도 서귀포시 토평공단로 112,1577-3663,http://place.map.kakao.com/1514365959,33.2919427,126.5843836
1571451519,CU 서귀포남원길점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 남원읍 남원리 2453-1,제주특별자치도 서귀포시 남원읍 태위로 481,02-1577-3663,http://place.map.kakao.com/1571451519,33.2751412,126.6986333
2022125367,CU 서귀포돈내코점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 상효동 1300-12,제주특별자치도 서귀포시 516로 466,,http://place.map.kakao.com/2022125367,33.2927384,126.5949012
568948071,CU 서귀포보목길점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 토평동 627-1,제주특별자치도 서귀포시 칠십리로 306,010-3365-2483,http://place.map.kakao.com/568948071,33.2474560,126.5853691
597035006,CU 서귀포보목포구점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 보목동 559,제주특별자치도 서귀포시 보목포로 51-1,010-2804-6275,http://place.map.kakao.com/597035006,33.2395167,126.6071596
1950702147,CU 서귀포비석거리점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 토평동 842-2,제주특별자치도 서귀포시 일주동로 8493,,http://place.map.kakao.com/1950702147,33.2556563,126.5807866
1156919450,CU 서귀포신효점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 신효동 762-1,제주특별자치도 서귀포시 효돈로123번길 1,064-732-2277,http://place.map.kakao.com/1156919450,33.2641075,126.6119575
1168153695,CU 서귀포하효중앙점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 하효동 848,제주특별자치도 서귀포시 효돈순환로 252,,http://place.map.kakao.com/1168153695,33.2568725,126.6173929
636947074,CU 서귀포효돈중앙점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 하효동 475,제주특별자치도 서귀포시 과원동로 3,064-767-6192,http://place.map.kakao.com/636947074,33.2611999,126.6201751
1172250341,CU 서귀표선세화점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 표선면 세화리 1522-15,제주특별자치도 서귀포시 표선면 세화로 1,,http://place.map.kakao.com/1172250341,33.3068416,126.7995328
1595220690,CU 서귀하원점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 월평동 232-1,제주특별자치도 서귀포시 일주서로 443,,http://place.map.kakao.com/1595220690,33.2536426,126.4615125
2064590861,CU 서귀희망점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 하원동 488-8,제주특별자치도 서귀포시 하원로 36-1,,http://place.map.kakao.com/2064590861,33.2572424,126.4616235
16457705,CU 서부관광점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 해안동 2355-1,제주특별자치도 제주시 노형로 41,064-748-3877,http://place.map.kakao.com/16457705,33.4630787,126.4515253
1879586567,CU 성산골든튤립점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 성산읍 고성리 329-1,제주특별자치도 서귀포시 성산읍 일출로 31,,http://place.map.kakao.com/1879586567,33.4479195,126.9164621
1572209229,CU 성산리치유점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 성산읍 성산리 392,제주특별자치도 서귀포시 성산읍 성산등용로17번길 55,,http://place.map.kakao.com/1572209229,33.4605571,126.9291279
640106362,CU 성산마리나호텔점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 성산읍 고성리 1201,제주특별자치도 서귀포시 성산읍 고성오조로 94,,http://place.map.kakao.com/640106362,33.4521088,126.9145242
1975697257,CU 성산수산점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 성산읍 수산리 1676-5,제주특별자치도 서귀포시 성산읍 서성일로 908,,http://place.map.kakao.com/1975697257,33.4390679,126.8769277
94563888,CU 성산시흥점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 성산읍 시흥리 747-1,제주특별자치도 서귀포시 성산읍 일주동로 3954,,http://place.map.kakao.com/94563888,33.4728179,126.9011442
14975384,CU 성산신산점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 성산읍 신산리 1041-4,제주특별자치도 서귀포시 성산읍 일주동로 5115,064-784-2365,http://place.map.kakao.com/14975384,33.3801817,126.8762692
1885404304,CU 성산신양점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 성산읍 고성리 510-33,제주특별자치도 서귀포시 성산읍 신양로 81,,http://place.map.kakao.com/1885404304,33.4364666,126.9183184
929010649,CU 성산온평점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 성산읍 온평리 1550-3,제주특별자치도 서귀포시 성산읍 온평애향로 2,,http://place.map.kakao.com/929010649,33.4072137,126.8976291
831031365,CU 성산포항여객터미널점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 성산읍 성산리 347-9,제주특별자치도 서귀포시 성산읍 성산등용로 130-21,,http://place.map.kakao.com/831031365,33.4728581,126.9345745
16266649,CU 스위트호텔점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 색달동 2812-10,제주특별자치도 서귀포시 중문관광로72번길 67,064-726-7055,http://place.map.kakao.com/16266649,33.2493323,126.4082078
492147006,CU 신라스테이이호테우,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 외도이동 2048,제주특별자치도 제주시 연대마을길 76,,http://place.map.kakao.com/492147006,33.4926700,126.4229751
142035949,CU 애월유수암점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 애월읍 유수암리 1041-16,제주특별자치도 제주시 애월읍 유수암평화5길 55,1577-8007,http://place.map.kakao.com/142035949,33.4230901,126.4041856
1499260794,CU 애조로월산점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 노형동 1918-1,제주특별자치도 제주시 애조로 823,1577-8007,http://place.map.kakao.com/1499260794,33.4653316,126.4699123
1763632514,CU 예래반딧불이점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 하예동 151,제주특별자치도 서귀포시 하예로 1-3,064-738-6746,http://place.map.kakao.com/1763632514,33.2433398,126.3861876
16265093,CU 외도일주점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 외도이동 2018-1,제주특별자치도 제주시 일주서로 7269,064-742-7050,http://place.map.kakao.com/16265093,33.4922689,126.4237686
1065115438,CU 외도절물점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 외도일동 482-2,제주특별자치도 제주시 우정로5길 22,,http://place.map.kakao.com/1065115438,33.4900045,126.4332311
1780855990,CU 월령선인장마을점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 한림읍 월령리 318-1,제주특별자치도 제주시 한림읍 월령3길 40,,http://place.map.kakao.com/1780855990,33.3789810,126.2168531
722801494,CU 유수암평화길점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 애월읍 유수암리 822,제주특별자치도 제주시 애월읍 유수암평화길 90,1577-8007,http://place.map.kakao.com/722801494,33.4352596,126.4054595
20435211,CU 이호테우해변점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 이호일동 1699-1,제주특별자치도 제주시 테우해안로 172,,http://place.map.kakao.com/20435211,33.4969119,126.4519448
430341975,CU 일성리조트제주점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 한림읍 금능리 1625,제주특별자치도 제주시 한림읍 한림로 127,,http://place.map.kakao.com/430341975,33.3857050,126.2212905
1060283083,CU 제주1100도로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 노형동 291-24,제주특별자치도 제주시 주르레길 1,,http://place.map.kakao.com/1060283083,33.4500815,126.4860757
1813128997,CU 제주516도로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 토평동 2225,제주특별자치도 서귀포시 516로 176,064-762-4242,http://place.map.kakao.com/1813128997,33.2687609,126.5857042
26457465,CU 제주고산점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 한경면 고산리 2822-17,제주특별자치도 제주시 한경면 용고로 86,064-772-3716,http://place.map.kakao.com/26457465,33.3012101,126.1794990
23787641,CU 제주관광대학2호점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 애월읍 광령리 2535,제주특별자치도 제주시 애월읍 평화로 2715,064-740-8867,http://place.map.kakao.com/23787641,33.4494149,126.4360023
1427651848,CU 제주광령2리점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 애월읍 광령리 3149-1,제주특별자치도 제주시 애월읍 하광로 472,,http://place.map.kakao.com/1427651848,33.4490352,126.4290978
2992833,CU 제주광령로드점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 애월읍 광령리 965,제주특별자치도 제주시 애월읍 광령중길 133-3,,http://place.map.kakao.com/2992833,33.4493306,126.4367170
1568701565,CU 제주광상로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 애월읍 장전리 632-4,제주특별자치도 제주시 애월읍 광상로 395,,http://place.map.kakao.com/1568701565,33.4432395,126.3913082
1559335758,CU 제주귀덕해안도로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 한림읍 귀덕리 3146,제주특별자치도 제주시 한림읍 한림해안로 662,,http://place.map.kakao.com/1559335758,33.4422731,126.2824208
1813031968,CU 제주그랜드조선호텔점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 색달동 2101,제주특별자치도 서귀포시 중문관광로72번길 60,,http://place.map.kakao.com/1813031968,33.2523662,126.4080017
1568564972,CU 제주금능길점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 한림읍 금능리 1298-1,제주특별자치도 제주시 한림읍 한림로 203,,http://place.map.kakao.com/1568564972,33.3865043,126.2296093
1892761082,CU 제주금능점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 한림읍 금능리 1346-2,제주특별자치도 제주시 한림읍 금능길 64,064-796-1258,http://place.map.kakao.com/1892761082,33.3881943,126.2299641
442909371,CU 제주금능해변점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 한림읍 금능리 1474-11,제주특별자치도 제주시 한림읍 한림로 242,,http://place.map.kakao.com/442909371,33.3878377,126.2332420
973138331,CU 제주남원의귀점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 남원읍 의귀리 794,,064-723-7050,http://place.map.kakao.com/973138331,33.3114688,126.7166648
149560017,CU 제주남조로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 조천읍 교래리 786-23,제주특별자치도 제주시 조천읍 남조로 2115,02-1577-8007,http://place.map.kakao.com/149560017,33.4544461,126.6618777
442392424,CU 제주내도해안점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 내도동 465,제주특별자치도 제주시 테우해안로 62,,http://place.map.kakao.com/442392424,33.4962820,126.4413201
12774883,CU 제주당케점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 표선면 표선리 40-34,제주특별자치도 서귀포시 표선면 민속해안로 587,064-787-3847,http://place.map.kakao.com/12774883,33.3250765,126.8430443
19203048,CU 제주대경상대점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 아라일동 1,제주특별자치도 제주시 제주대학로 102,,http://place.map.kakao.com/19203048,33.4540196,126.5616616
1525932331,CU 제주대공과대점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 아라일동 1,제주특별자치도 제주시 제주대학로 102,,http://place.map.kakao.com/1525932331,33.4570647,126.5656045
19203874,CU 제주대동점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 이호이동 114-3,제주특별자치도 제주시 대동길 2,,http://place.map.kakao.com/19203874,33.4942646,126.4632226
502163817,CU 제주대생활관점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 아라일동 1,제주특별자치도 제주시 제주대학로 102,,http://place.map.kakao.com/502163817,33.4535705,126.5570625
9636936,CU 제주대점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 아라일동 368-62,제주특별자치도 제주시 산천단동3길 29,064-726-1955,http://place.map.kakao.com/9636936,33.4503130,126.5583116
19201337,CU 제주대정주공점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 대정읍 하모리 1450,제주특별자치도 서귀포시 대정읍 하모중앙로 6,064-792-8526,http://place.map.kakao.com/19201337,33.2273135,126.2525450
26153736,CU 제주대학교중앙도서관점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 아라일동 1,제주특별자치도 제주시 제주대학로 102,064-754-2393,http://place.map.kakao.com/26153736,33.4524348,126.5611985
1584714158,CU 제주대학교학생회관점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 아라일동 1,제주특별자치도 제주시 제주대학로 102,,http://place.map.kakao.com/1584714158,33.4549931,126.5605617
1218955171,CU 제주대흘점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 조천읍 대흘리 1020-3,제주특별자치도 제주시 조천읍 중산간동로 782,064-782-0833,http://place.map.kakao.com/1218955171,33.4934309,126.6660327
611428172,CU 제주도두점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 도두일동 2614-5,제주특별자치도 제주시 도공로 2,064-749-0880,http://place.map.kakao.com/611428172,33.5060644,126.4650471
1048108544,CU 제주도두중앙점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 도두일동 2538,제주특별자치도 제주시 서해안로 146,,http://place.map.kakao.com/1048108544,33.5027451,126.4647146
232242069,CU 제주도리로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 이호일동 645-5,제주특별자치도 제주시 도리로 59,,http://place.map.kakao.com/232242069,33.4990793,126.4584955
17101021,CU 제주동남점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 성산읍 고성리 298-23,제주특별자치도 서귀포시 성산읍 동류암로 48,064-782-2854,http://place.map.kakao.com/17101021,33.4491018,126.9155747
1697827317,CU 제주동복점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 구좌읍 동복리 1690-1,제주특별자치도 제주시 구좌읍 동복로 34,,http://place.map.kakao.com/1697827317,33.5532684,126.7098478
23787617,CU 제주동부관광점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 조천읍 조천리 1446-6,제주특별자치도 제주시 조천읍 일주동로 952-3,,http://place.map.kakao.com/23787617,33.5346252,126.6428904
654880818,CU 제주동부휴게소점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 조천읍 선흘리 1938-2,제주특별자치도 제주시 조천읍 번영로 1619,,http://place.map.kakao.com/654880818,33.4573166,126.7037312
1667348942,CU 제주메르블루점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 도두이동 680,제주특별자치도 제주시 서해안로 368,02-1577-8007,http://place.map.kakao.com/1667348942,33.5111822,126.4840713
1103937646,CU 제주명도암점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 봉개동 848-12,제주특별자치도 제주시 명림로 236,,http://place.map.kakao.com/1103937646,33.4660292,126.6109171
1687615853,CU 제주번영로점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 구좌읍 송당리 2600-7,제주특별자치도 제주시 구좌읍 번영로 1980,070-8657-1908,http://place.map.kakao.com/1687615853,33.4370031,126.7329851
1466189871,CU 제주벤처오름점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 영평동 2169-3,제주특별자치도 제주시 첨단로 199,064-702-8512,http://place.map.kakao.com/1466189871,33.4546001,126.5716649
26896171,CU 제주보로미마을점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 제주시 애월읍 고성리 1488-1,제주특별자치도 제주시 애월읍 고성서3길 15-5,064-711-1115,http://place.map.kakao.com/26896171,33.4656081,126.4111279
26896162,CU 제주부영리조트점,"가정,생활 > 편의점 > CU",CS2,제주특별자치도 서귀포시 중문동 2700-3,제주특별자치도 서귀포시 중문관광로 216,,http://place.map.kakao.com/26896162,33.2423349,126.4226060
