id,place_name,category_name,category_group_code,address_name,road_address_name,phone,place_url,lat,lon
20848368,1100고지휴게소 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 색달동 산 1-3,제주특별자치도 서귀포시 1100로 1555,,http://place.map.kakao.com/20848368,33.3576858,126.4627980
933185851,1호광장주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 서귀동 298-2,제주특별자치도 서귀포시 서문로 7,,http://place.map.kakao.com/933185851,33.2516804,126.5604897
806693800,4.3유적지섯알오름학살터 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 대정읍 상모리 1607-11,,,http://place.map.kakao.com/806693800,33.2048887,126.2776091
225783009,9.81파크 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 어음리 3916,제주특별자치도 제주시 애월읍 천덕로 880-24,,http://place.map.kakao.com/225783009,33.3909016,126.3655289
1844590956,BMW차징스테이션 제주신화월드메리어트호텔A주차장 by코오롱모터스 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,http://place.map.kakao.com/1844590956,33.3049730,126.3163520
740596899,BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,http://place.map.kakao.com/740596899,33.3049730,126.3163520
27424503,EV충전소 안덕면사무소 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 안덕면 화순리 1961-1,제주특별자치도 서귀포시 안덕면 화순서서로 74,064-794-9001,http://place.map.kakao.com/27424503,33.2575410,126.3307478
608088553,G car zone 삼성혈 주차장,"교통,수송 > 교통시설 > 카셰어링 > G car zone",,제주특별자치도 제주시 이도일동 1313,제주특별자치도 제주시 삼성로 22,,http://place.map.kakao.com/608088553,33.5052364,126.5289363
1059761211,G car zone 연동 88주차장,"교통,수송 > 교통시설 > 카셰어링 > G car zone",,제주특별자치도 제주시 연동 310-2,,,http://place.map.kakao.com/1059761211,33.4929982,126.4977160
33008768,IBK기업은행365 천지연주차장,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,제주특별자치도 서귀포시 서홍동 666-1,제주특별자치도 서귀포시 남성중로 2-15,,http://place.map.kakao.com/33008768,33.2447205,126.5596704
17932567,ICC제주국제컨벤션센터 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 중문동 2700,제주특별자치도 서귀포시 중문관광로 224,,http://place.map.kakao.com/17932567,33.2420885,126.4247117
17932566,ICC주차장1,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 중문동 2695-1,,,http://place.map.kakao.com/17932566,33.2425753,126.4239145
611278128,JDC공영주차장 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 제주시 영평동 2191-1,제주특별자치도 제주시 첨단로8길 92,,http://place.map.kakao.com/611278128,33.4444650,126.5698101
34463187,JDC제주첨단리슈빌아파트 지하주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 월평동 717,제주특별자치도 제주시 첨단로동길 24,,http://place.map.kakao.com/34463187,33.4574317,126.5747348
803933257,JIBS 사옥 주차장 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 제주시 오라삼동 2750,제주특별자치도 제주시 연삼로 95,1670-2690,http://place.map.kakao.com/803933257,33.4935147,126.5023724
711909254,JW메리어트제주 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 호근동 441,,,http://place.map.kakao.com/711909254,33.2433657,126.5381465
109321886,KBS 사옥 주차장 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 제주시 도남동 668,제주특별자치도 제주시 복지로1길 8,1670-2690,http://place.map.kakao.com/109321886,33.4891220,126.5189994
1934394089,KB국민은행 서귀포지점 고객주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 서귀동 293-17,제주특별자치도 서귀포시 중정로 55,,http://place.map.kakao.com/1934394089,33.2478619,126.5622558
816973284,KCC스위첸 동측 공영주차장 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 제주시 아라일동 6093-4,제주특별자치도 제주시 아란5길 31-12,,http://place.map.kakao.com/816973284,33.4736785,126.5447733
125980040,M1971 요트투어 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 대정읍 하모리 646-20,,,http://place.map.kakao.com/125980040,33.2105021,126.2570769
23445950,MG제주연수원 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 소길리 155-18,제주특별자치도 제주시 애월읍 평화로 2175,,http://place.map.kakao.com/23445950,33.4124518,126.3947966
8220617,NH농협은행 제주시지부,"금융,보험 > 금융서비스 > 은행 > NH농협은행",BK9,제주특별자치도 제주시 연동 303-1,제주특별자치도 제주시 신대로 110,064-746-1117,http://place.map.kakao.com/8220617,33.4874635,126.4961996
1389156438,SK제1주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 용담이동 724-1,,,http://place.map.kakao.com/1389156438,33.5036514,126.5008346
1976229056,SK핀크스(직원주차장) 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 서귀포시 안덕면 상천리 산 62-3,제주특별자치도 서귀포시 안덕면 산록남로 863,,http://place.map.kakao.com/1976229056,33.3053600,126.3936852
1957615895,SK핀크스(후생관 주차장) 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 서귀포시 안덕면 상천리 산 62-3,제주특별자치도 서귀포시 안덕면 산록남로 863,,http://place.map.kakao.com/1957615895,33.3053600,126.3936852
877499418,Y식자재마트 제주삼화점 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 도련일동 1937-1,제주특별자치도 제주시 건주로 27,,http://place.map.kakao.com/877499418,33.5170897,126.5814298
1257236053,가람돌솥밥 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 대포동 747-3,,,http://place.map.kakao.com/1257236053,33.2497855,126.4311329
667140514,가오리 공영주차장 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 제주시 조천읍 선흘리 1854-8,제주특별자치도 제주시 조천읍 번영로 1656,,http://place.map.kakao.com/667140514,33.4547968,126.7060857
18104438,감귤박물관 1주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 신효동 1-2,,,http://place.map.kakao.com/18104438,33.2721593,126.6083101
1636495806,강정마을회관 무료주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 강정동 4353,,,http://place.map.kakao.com/1636495806,33.2379890,126.4759449
17932757,강창학종합경기장 2주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 강정동 1517,,,http://place.map.kakao.com/17932757,33.2612608,126.5016039
17575165,강창학종합경기장 주차장1,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 강정동 1475,제주특별자치도 서귀포시 중산간서로 97-40,,http://place.map.kakao.com/17575165,33.2596263,126.4978183
1537748973,개똥이동물원 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 조천읍 와흘리 2160-3,,,http://place.map.kakao.com/1537748973,33.4949436,126.6228971
625423142,거로 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 화북이동 3491-2,,,http://place.map.kakao.com/625423142,33.5100971,126.5626630
20512978,거린사슴전망대주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 대포동 산 2-11,제주특별자치도 서귀포시 1100로 823,,http://place.map.kakao.com/20512978,33.3074168,126.4544174
20595342,거마가든 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 아라이동 987-1,제주특별자치도 제주시 금월길 105,,http://place.map.kakao.com/20595342,33.4801729,126.5540072
574534528,거멍국수 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 안덕면 사계리 522-1,제주특별자치도 서귀포시 안덕면 사계로114번길 53-14,,http://place.map.kakao.com/574534528,33.2444858,126.3043337
788380491,거문오름주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 조천읍 선흘리 478,제주특별자치도 제주시 조천읍 선교로 569-36,,http://place.map.kakao.com/788380491,33.4571204,126.7146237
786275823,거슨세미오름 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 구좌읍 송당리 산 145,,,http://place.map.kakao.com/786275823,33.4457247,126.7572827
17577519,건강과성박물관 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 안덕면 감산리 1736,제주특별자치도 서귀포시 안덕면 일주서로 1611,,http://place.map.kakao.com/17577519,33.2547882,126.3454491
20513007,건업동현대지하주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 건입동 940-3,제주특별자치도 제주시 만덕로3길 26,,http://place.map.kakao.com/20513007,33.5172167,126.5341455
1184267864,건입동무료주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 건입동 1042-2,,,http://place.map.kakao.com/1184267864,33.5162514,126.5354380
1673811734,걸매생태공원 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 서홍동 477-1,,,http://place.map.kakao.com/1673811734,33.2503794,126.5546823
17562427,걸매생태공원 주차장1,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 서홍동 1194-4,제주특별자치도 서귀포시 서홍로 40,,http://place.map.kakao.com/17562427,33.2516708,126.5537507
17558916,걸매생태공원 주차장2,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 서홍동 1209,,,http://place.map.kakao.com/17558916,33.2517265,126.5541882
17556929,걸매생태공원 주차장3,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 서홍동 477-4,제주특별자치도 서귀포시 서홍로 4-26,,http://place.map.kakao.com/17556929,33.2492658,126.5539132
5951698,게스트하우스빅썸 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 남원읍 태흥리 373,,,http://place.map.kakao.com/5951698,33.2881606,126.7497219
1932532096,고근산 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 서호동 1433,,,http://place.map.kakao.com/1932532096,33.2637654,126.5111114
1950460435,고내리주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 애월읍 고내리 461-1,,,http://place.map.kakao.com/1950460435,33.4701496,126.3409473
394972175,고내봉 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 고내리 764-5,,,http://place.map.kakao.com/394972175,33.4563742,126.3377322
511870711,고등어쌈밥 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 성산읍 고성리 232,,,http://place.map.kakao.com/511870711,33.4494586,126.9206230
20513224,고산동산 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 이도이동 1012-10,,,http://place.map.kakao.com/20513224,33.4956655,126.5314158
1280487542,고산동산공영주차장 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 제주시 이도이동 1012-10,,1899-8852,http://place.map.kakao.com/1280487542,33.4956646,126.5314158
1191815829,고성리 구)보건지소 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 성산읍 고성리 1192-2,,,http://place.map.kakao.com/1191815829,33.4509146,126.9137273
1275709804,고성리 회전교차로 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 성산읍 고성리 346-2,제주특별자치도 서귀포시 성산읍 고성오조로 42,,http://place.map.kakao.com/1275709804,33.4465558,126.9157493
756387552,고성오일장옆 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 성산읍 고성리 1180-34,제주특별자치도 서귀포시 성산읍 고성오조로 93,,http://place.map.kakao.com/756387552,33.4520470,126.9137778
1616644056,고집돌우럭 중문점 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 색달동 2351,,,http://place.map.kakao.com/1616644056,33.2580216,126.4168762
127706287,고흐의정원 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 성산읍 삼달리 1182,제주특별자치도 서귀포시 성산읍 삼달신풍로 132,,http://place.map.kakao.com/127706287,33.3734205,126.8435775
2122082687,골막식당 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 이도이동 362-2,,,http://place.map.kakao.com/2122082687,33.5024902,126.5385184
20519499,골프존카운티 오라 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 오라이동 289-3,제주특별자치도 제주시 오라남로 130-16,,http://place.map.kakao.com/20519499,33.4481911,126.5145534
1322579901,곰막식당 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 구좌읍 동복리 667-1,제주특별자치도 제주시 구좌읍 구좌해안로 64,,http://place.map.kakao.com/1322579901,33.5568777,126.7205225
396707233,공관어린이집남측공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 연동 291-21,,,http://place.map.kakao.com/396707233,33.4906411,126.4954043
1492552184,공백B주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 구좌읍 동복리 1374,,,http://place.map.kakao.com/1492552184,33.5524025,126.7150969
167117983,공영무료주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 도남동 916-10,,,http://place.map.kakao.com/167117983,33.4980696,126.5263149
1003902949,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 한경면 조수리 418,제주특별자치도 제주시 한경면 홍수암로 565,,http://place.map.kakao.com/1003902949,33.3371731,126.2282050
1092422095,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 삼양일동 1581-1,,,http://place.map.kakao.com/1092422095,33.5282409,126.5901507
1100921182,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 용담이동 928-89,,,http://place.map.kakao.com/1100921182,33.5121638,126.5043246
1102162496,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 건입동 1077-24,,,http://place.map.kakao.com/1102162496,33.5146318,126.5343789
1197086449,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 삼도일동 522-9,,,http://place.map.kakao.com/1197086449,33.5013594,126.5187972
1203041160,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 이도이동 1992-7,,,http://place.map.kakao.com/1203041160,33.4916217,126.5378508
1218742918,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 동홍동 87-3,,,http://place.map.kakao.com/1218742918,33.2580989,126.5710262
1332148210,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 동홍동 473-5,,,http://place.map.kakao.com/1332148210,33.2556498,126.5746118
1381109584,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 연동 290-21,,,http://place.map.kakao.com/1381109584,33.4928926,126.4945777
1396243368,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 이도일동 1949-1,,,http://place.map.kakao.com/1396243368,33.5097735,126.5238209
1434587426,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 노형동 3786-4,,,http://place.map.kakao.com/1434587426,33.4835264,126.4785704
1435630326,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 조천읍 신촌리 2415-1,,,http://place.map.kakao.com/1435630326,33.5368653,126.6142261
1438990808,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 한림읍 협재리 2516,,,http://place.map.kakao.com/1438990808,33.3929421,126.2408036
1506357874,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 노형동 726-3,,,http://place.map.kakao.com/1506357874,33.4815829,126.4868753
1581262762,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 서호동 356-5,,,http://place.map.kakao.com/1581262762,33.2576199,126.5234259
1674455604,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 조천읍 함덕리 1252-41,,,http://place.map.kakao.com/1674455604,33.5429799,126.6643403
1716600295,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 구좌읍 동복리 1530,,,http://place.map.kakao.com/1716600295,33.5532615,126.7126820
1744768093,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 동홍동 110-1,,,http://place.map.kakao.com/1744768093,33.2571437,126.5711704
17562282,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 건입동 697-1,,,http://place.map.kakao.com/17562282,33.5154659,126.5424169
1783396630,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 애월읍 신엄리 2069-2,,,http://place.map.kakao.com/1783396630,33.4472897,126.3713027
1940301822,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 서홍동 1223-13,,,http://place.map.kakao.com/1940301822,33.2539527,126.5534687
1979456123,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 이호일동 1759-1,,,http://place.map.kakao.com/1979456123,33.4960567,126.4502176
1985894027,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 아라일동 6044-2,,,http://place.map.kakao.com/1985894027,33.4768060,126.5415594
2017009899,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 구좌읍 종달리 153,,064-728-7764,http://place.map.kakao.com/2017009899,33.5096237,126.9040170
2024504017,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 용담이동 774-5,,,http://place.map.kakao.com/2024504017,33.5050815,126.5069501
2049415379,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 구좌읍 세화리 1515-2,,,http://place.map.kakao.com/2049415379,33.5244485,126.8547070
20581001,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 한림읍 금능리 1428,,,http://place.map.kakao.com/20581001,33.3888912,126.2318581
20581052,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 삼양일동 1579-1,,,http://place.map.kakao.com/20581052,33.5295500,126.5934300
20581110,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 연동 311-34,제주특별자치도 제주시 귀아랑2길 15,,http://place.map.kakao.com/20581110,33.4916334,126.4990872
2100531851,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 구좌읍 세화리 1501,,,http://place.map.kakao.com/2100531851,33.5251897,126.8571656
23579535,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 노형동 940-11,,,http://place.map.kakao.com/23579535,33.4855583,126.4858533
240505706,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 건입동 1003-7,,,http://place.map.kakao.com/240505706,33.5158598,126.5329516
295699311,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 이도이동 1977-7,,,http://place.map.kakao.com/295699311,33.4911523,126.5408382
348081799,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 동홍동 86-5,,,http://place.map.kakao.com/348081799,33.2581636,126.5714874
387109495,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 한림읍 한림리 1377-48,,,http://place.map.kakao.com/387109495,33.4101078,126.2586071
407150767,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 동홍동 108-2,,,http://place.map.kakao.com/407150767,33.2570672,126.5725337
439505974,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 연동 1370-2,,,http://place.map.kakao.com/439505974,33.4816001,126.4879748
523706988,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 외도일동 635-7,,,http://place.map.kakao.com/523706988,33.4851245,126.4299489
598877548,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 노형동 3792,,,http://place.map.kakao.com/598877548,33.4830203,126.4778548
632721694,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 도남동 689-7,,,http://place.map.kakao.com/632721694,33.4882623,126.5212121
681837785,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 화북일동 1984-1,,,http://place.map.kakao.com/681837785,33.5192458,126.5645405
767971381,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 노형동 3801-23,,,http://place.map.kakao.com/767971381,33.4799097,126.4769783
780194563,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 동홍동 88-2,,,http://place.map.kakao.com/780194563,33.2582745,126.5701754
801947952,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 한림읍 한림리 1001,,,http://place.map.kakao.com/801947952,33.4137346,126.2696494
812006941,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 한경면 판포리 2863,,,http://place.map.kakao.com/812006941,33.3644499,126.2002788
851180359,공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 오라일동 2440-12,,,http://place.map.kakao.com/851180359,33.4995953,126.5135553
144009809,공용주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 아라일동 6097-24,,,http://place.map.kakao.com/144009809,33.4745821,126.5423597
1530278618,공용주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 애월읍 고내리 834-4,,,http://place.map.kakao.com/1530278618,33.4630343,126.3341985
1409547239,공한지 무료주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 성산읍 고성리 1180-15,,064-760-3133,http://place.map.kakao.com/1409547239,33.4504935,126.9124908
1276170078,공한지무료주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 월평동 751-8,,,http://place.map.kakao.com/1276170078,33.2449943,126.4590247
20580731,공한지무료주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 서귀동 260-52,,,http://place.map.kakao.com/20580731,33.2515527,126.5662379
908499183,공한지무료주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 성산읍 성산리 176-7,,,http://place.map.kakao.com/908499183,33.4624051,126.9333776
972577987,공한지무료주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 대정읍 인성리 160-3,,,http://place.map.kakao.com/972577987,33.2465469,126.2828999
26502854,공항로주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 오라이동 2217-5,제주특별자치도 제주시 동성2길 20,,http://place.map.kakao.com/26502854,33.4960935,126.5105930
8742840,공항입구 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 용담이동 1611,제주특별자치도 제주시 다호북길 7,,http://place.map.kakao.com/8742840,33.5033926,126.4959125
1085103254,공항입구 공영주차장 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 제주시 용담이동 1611,제주특별자치도 제주시 다호북길 7,,http://place.map.kakao.com/1085103254,33.5035116,126.4957052
1479953403,공항입구 남측 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 용담이동 1624-16,,,http://place.map.kakao.com/1479953403,33.5023210,126.4962470
539661469,곽지포구 유료 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 곽지리 1565-40,,,http://place.map.kakao.com/539661469,33.4540961,126.3069238
127078655,곽지해녀의집 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 곽지리 1565-11,,,http://place.map.kakao.com/127078655,33.4536097,126.3066770
2083207662,곽지해수욕장 교육원앞주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 곽지리 1565,,,http://place.map.kakao.com/2083207662,33.4511118,126.3065926
1245410806,곽지해수욕장 옆 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 곽지리 1565-12,,,http://place.map.kakao.com/1245410806,33.4497779,126.3053771
780821895,곽지해수욕장 유료주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 곽지리 1565,,,http://place.map.kakao.com/780821895,33.4512819,126.3066988
20513455,곽지해수욕장 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 곽지리 1565,,,http://place.map.kakao.com/20513455,33.4486089,126.3033559
509504794,관덕정 서측 노외공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 제주시 삼도이동 1024,,064-759-8920,http://place.map.kakao.com/509504794,33.5135121,126.5207006
1576379715,관음사 공영주차장 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 제주시 오등동 산 180-3,제주특별자치도 제주시 산록북로 588,,http://place.map.kakao.com/1576379715,33.4219397,126.5505904
17570598,관음사 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 아라일동 산 387-2,,,http://place.map.kakao.com/17570598,33.4261591,126.5578362
20593771,광령지 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 광령리 3674-3,,,http://place.map.kakao.com/20593771,33.4722133,126.4259497
20513500,광령지주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 광령리 3605-1,,,http://place.map.kakao.com/20513500,33.4703615,126.4255919
20513501,광령지주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 애월읍 수산리 1968,,,http://place.map.kakao.com/20513501,33.4723020,126.3865060
326625639,광양 공영주차장 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 제주시 이도일동 1257-4,제주특별자치도 제주시 동광로1길 18,,http://place.map.kakao.com/326625639,33.5022768,126.5289975
